model,side,edge_threshold,price_edge_threshold,model_prob_threshold,min_agreement_count,bets,wins,pushes,losses,win_pct,units,roi_pct,seasons,profitable_seasons,profitable_season_pct,worst_season_units
WARPS v1.6,OVER,1.5,0.0,0.6,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.0,0.6,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.05,0.5,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.05,0.5,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.05,0.5,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.05,0.5,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.05,0.55,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.05,0.55,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.05,0.55,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.05,0.55,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.05,0.6,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.05,0.6,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.05,0.6,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.05,0.6,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.1,0.5,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.1,0.5,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.1,0.5,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.1,0.5,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.1,0.55,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.1,0.55,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.1,0.55,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.1,0.55,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.1,0.6,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.1,0.6,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.1,0.6,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,1.5,0.1,0.6,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.6,OVER,2.0,0.0,0.5,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.0,0.5,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.0,0.5,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.0,0.5,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.0,0.55,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.0,0.55,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.0,0.55,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.0,0.55,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.0,0.6,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.0,0.6,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.0,0.6,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.0,0.6,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.05,0.5,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.05,0.5,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.05,0.5,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.05,0.5,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.05,0.55,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.05,0.55,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.05,0.55,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.05,0.55,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.05,0.6,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.05,0.6,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.05,0.6,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.05,0.6,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.1,0.5,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.1,0.5,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.1,0.5,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.1,0.5,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.1,0.55,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.1,0.55,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.1,0.55,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.1,0.55,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.1,0.6,1,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.1,0.6,2,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.1,0.6,3,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,OVER,2.0,0.1,0.6,4,1,0,0,1,0.0,-1.0,-100.0,1,0,0.0,-1.0
WARPS v1.6,UNDER,0.5,0.0,0.5,1,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.6,UNDER,0.5,0.0,0.5,2,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.6,UNDER,0.5,0.0,0.5,3,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.6,UNDER,0.5,0.0,0.5,4,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.6,UNDER,0.5,0.0,0.55,1,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.6,UNDER,0.5,0.0,0.55,2,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.6,UNDER,0.5,0.0,0.55,3,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.6,UNDER,0.5,0.0,0.55,4,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.6,UNDER,0.5,0.0,0.6,1,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.6,UNDER,0.5,0.0,0.6,2,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.6,UNDER,0.5,0.0,0.6,3,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.6,UNDER,0.5,0.0,0.6,4,37,16,0,21,43.24,-5.491,-14.84,3,1,33.33,-7.323
WARPS v1.6,UNDER,0.5,0.05,0.5,1,34,14,0,20,41.18,-5.831,-17.15,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.05,0.5,2,34,14,0,20,41.18,-5.831,-17.15,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.05,0.5,3,34,14,0,20,41.18,-5.831,-17.15,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.05,0.5,4,34,14,0,20,41.18,-5.831,-17.15,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.05,0.55,1,34,14,0,20,41.18,-5.831,-17.15,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.05,0.55,2,34,14,0,20,41.18,-5.831,-17.15,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.05,0.55,3,34,14,0,20,41.18,-5.831,-17.15,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.05,0.55,4,34,14,0,20,41.18,-5.831,-17.15,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.05,0.6,1,34,14,0,20,41.18,-5.831,-17.15,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.05,0.6,2,34,14,0,20,41.18,-5.831,-17.15,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.05,0.6,3,34,14,0,20,41.18,-5.831,-17.15,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.05,0.6,4,34,14,0,20,41.18,-5.831,-17.15,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.1,0.5,1,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.1,0.5,2,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.1,0.5,3,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.1,0.5,4,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.1,0.55,1,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.1,0.55,2,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.1,0.55,3,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.1,0.55,4,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.1,0.6,1,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.1,0.6,2,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.1,0.6,3,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.6,UNDER,0.5,0.1,0.6,4,32,13,0,19,40.62,-5.52,-17.25,3,2,66.67,-7.948
WARPS v1.6,UNDER,1.0,0.0,0.5,1,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.6,UNDER,1.0,0.0,0.5,2,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.6,UNDER,1.0,0.0,0.5,3,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.6,UNDER,1.0,0.0,0.5,4,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.6,UNDER,1.0,0.0,0.55,1,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.6,UNDER,1.0,0.0,0.55,2,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.6,UNDER,1.0,0.0,0.55,3,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.6,UNDER,1.0,0.0,0.55,4,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.6,UNDER,1.0,0.0,0.6,1,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.6,UNDER,1.0,0.0,0.6,2,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.6,UNDER,1.0,0.0,0.6,3,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.6,UNDER,1.0,0.0,0.6,4,20,7,0,13,35.0,-6.401,-32.01,3,1,33.33,-7.0
WARPS v1.6,UNDER,1.0,0.05,0.5,1,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.05,0.5,2,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.05,0.5,3,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.05,0.5,4,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.05,0.55,1,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.05,0.55,2,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.05,0.55,3,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.05,0.55,4,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.05,0.6,1,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.05,0.6,2,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.05,0.6,3,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.05,0.6,4,19,7,0,12,36.84,-5.401,-28.43,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.1,0.5,1,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.1,0.5,2,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.1,0.5,3,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.1,0.5,4,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.1,0.55,1,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.1,0.55,2,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.1,0.55,3,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.1,0.55,4,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.1,0.6,1,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.1,0.6,2,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.1,0.6,3,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.0,0.1,0.6,4,18,6,0,12,33.33,-6.091,-33.84,3,2,66.67,-7.0
WARPS v1.6,UNDER,1.5,0.0,0.5,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.0,0.5,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.0,0.5,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.0,0.5,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.0,0.55,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.0,0.55,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.0,0.55,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.0,0.55,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.0,0.6,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.0,0.6,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.0,0.6,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.0,0.6,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.05,0.5,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.05,0.5,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.05,0.5,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.05,0.5,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.05,0.55,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.05,0.55,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.05,0.55,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.05,0.55,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.05,0.6,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.05,0.6,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.05,0.6,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.05,0.6,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.1,0.5,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.1,0.5,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.1,0.5,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.1,0.5,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.1,0.55,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.1,0.55,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.1,0.55,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.1,0.55,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.1,0.6,1,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.1,0.6,2,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.1,0.6,3,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,1.5,0.1,0.6,4,4,3,0,1,75.0,2.109,52.73,3,2,66.67,-1.0
WARPS v1.6,UNDER,2.0,0.0,0.5,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.0,0.5,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.0,0.5,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.0,0.5,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.0,0.55,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.0,0.55,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.0,0.55,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.0,0.55,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.0,0.6,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.0,0.6,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.0,0.6,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.0,0.6,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.05,0.5,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.05,0.5,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.05,0.5,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.05,0.5,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.05,0.55,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.05,0.55,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.05,0.55,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.05,0.55,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.05,0.6,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.05,0.6,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.05,0.6,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.05,0.6,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.1,0.5,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.1,0.5,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.1,0.5,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.1,0.5,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.1,0.55,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.1,0.55,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.1,0.55,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.1,0.55,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.1,0.6,1,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.1,0.6,2,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.1,0.6,3,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.6,UNDER,2.0,0.1,0.6,4,1,1,0,0,100.0,1.0,100.0,1,1,100.0,1.0
WARPS v1.7,ALL,0.5,0.0,0.5,1,61,24,0,37,39.34,-13.538,-22.19,3,1,33.33,-11.523
WARPS v1.7,ALL,0.5,0.0,0.5,2,61,24,0,37,39.34,-13.538,-22.19,3,1,33.33,-11.523
WARPS v1.7,ALL,0.5,0.0,0.5,3,61,24,0,37,39.34,-13.538,-22.19,3,1,33.33,-11.523
WARPS v1.7,ALL,0.5,0.0,0.5,4,61,24,0,37,39.34,-13.538,-22.19,3,1,33.33,-11.523
WARPS v1.7,ALL,0.5,0.0,0.55,1,61,24,0,37,39.34,-13.538,-22.19,3,1,33.33,-11.523
WARPS v1.7,ALL,0.5,0.0,0.55,2,61,24,0,37,39.34,-13.538,-22.19,3,1,33.33,-11.523
WARPS v1.7,ALL,0.5,0.0,0.55,3,61,24,0,37,39.34,-13.538,-22.19,3,1,33.33,-11.523
WARPS v1.7,ALL,0.5,0.0,0.55,4,61,24,0,37,39.34,-13.538,-22.19,3,1,33.33,-11.523
WARPS v1.7,ALL,0.5,0.0,0.6,1,54,22,0,32,40.74,-10.558,-19.55,3,1,33.33,-9.523
WARPS v1.7,ALL,0.5,0.0,0.6,2,54,22,0,32,40.74,-10.558,-19.55,3,1,33.33,-9.523
WARPS v1.7,ALL,0.5,0.0,0.6,3,54,22,0,32,40.74,-10.558,-19.55,3,1,33.33,-9.523
WARPS v1.7,ALL,0.5,0.0,0.6,4,54,22,0,32,40.74,-10.558,-19.55,3,1,33.33,-9.523
WARPS v1.7,ALL,0.5,0.05,0.5,1,55,22,0,33,40.0,-10.878,-19.78,3,1,33.33,-12.148
WARPS v1.7,ALL,0.5,0.05,0.5,2,55,22,0,33,40.0,-10.878,-19.78,3,1,33.33,-12.148
WARPS v1.7,ALL,0.5,0.05,0.5,3,55,22,0,33,40.0,-10.878,-19.78,3,1,33.33,-12.148
WARPS v1.7,ALL,0.5,0.05,0.5,4,55,22,0,33,40.0,-10.878,-19.78,3,1,33.33,-12.148
WARPS v1.7,ALL,0.5,0.05,0.55,1,55,22,0,33,40.0,-10.878,-19.78,3,1,33.33,-12.148
WARPS v1.7,ALL,0.5,0.05,0.55,2,55,22,0,33,40.0,-10.878,-19.78,3,1,33.33,-12.148
