warps_mae_full_bs,pyth_mae_full_bs,pw_mae_full_bs,diff_wp_full_bs,diff_wpw_full_bs,warps_mae_val_bs,pyth_mae_val_bs,diff_wp_val_bs
2.2875270174622924,2.4093995659481187,2.7157142857142857,-0.1218725484858263,-0.4281872682519934,2.3124896712795446,2.6494112180427485,-0.33692154676320385
2.4167577795960886,2.6367533707570243,2.8442857142857143,-0.2199955911609357,-0.4275279346896257,2.666889978555904,2.8478038543989883,-0.18091387584308416
2.5117489219911575,2.713845090330565,2.88,-0.20209616833940736,-0.3682510780088424,2.463342304072733,2.6525809652678816,-0.18923866119514843
2.34668088853841,2.4757494399506306,2.6671428571428573,-0.1290685514122205,-0.3204619686044472,2.4872727347551367,2.6921368073035805,-0.20486407254844385
2.4063150701500886,2.628860049781401,2.855714285714286,-0.2225449796313126,-0.44939921556419726,2.5507681624095184,2.775717307421508,-0.2249491450119896
2.254521265990014,2.510338378424861,2.777142857142857,-0.25581711243484717,-0.5226215911528431,2.5596153931547274,3.005976350424942,-0.4463609572702145
2.5187868455056988,2.62052565240609,2.8485714285714288,-0.10173880690039105,-0.32978458306573,2.5417596630096364,2.6863791522613703,-0.14461948925173385
2.4244015937283985,2.6741541262063593,3.0314285714285716,-0.2497525324779608,-0.6070269777001731,2.7847351538911727,3.015788664868544,-0.23105351097737126
2.465661945260888,2.585219561494811,2.72,-0.11955761623392291,-0.2543380547391121,2.2539700154958258,2.554639755208622,-0.3006697397127964
2.4861224821382035,2.642064649009372,2.9828571428571427,-0.15594216687116846,-0.4967346607189391,2.605231129842095,2.936549599836646,-0.33131846999455083
2.3077686040679235,2.4691556086848023,2.7714285714285714,-0.16138700461687883,-0.46365996736064785,2.527461985234042,2.821798146568461,-0.2943361613344191
2.4664179370240635,2.6062962350251926,2.842857142857143,-0.13987829800112905,-0.37643920583307944,2.474192156940138,2.8120624913024557,-0.3378703343623175
2.464047119463398,2.5668396204388717,2.704285714285714,-0.10279250097547354,-0.24023859482231602,2.6342267663981977,3.04403551061863,-0.40980874422043234
2.306869337988584,2.535013699413611,2.7657142857142856,-0.22814436142502714,-0.4588449477257015,2.4137669197803033,2.722871400899212,-0.30910448111890876
2.300464328284077,2.462739669259185,2.7142857142857144,-0.16227534097510787,-0.4138213860016373,2.601609960176215,2.787941583255274,-0.18633162307905904
2.2046828212222396,2.383082104461312,2.572857142857143,-0.1783992832390724,-0.3681743216349034,2.3633178824844894,2.505785071162537,-0.14246718867804775
2.498580324784796,2.633077410143646,2.882857142857143,-0.13449708535884985,-0.38427681807234704,2.4213751905343344,2.81947368587133,-0.3980984953369955
2.4154283193500903,2.6213733859568142,2.894285714285714,-0.20594506660672396,-0.47885739493562385,2.7260150873719775,2.9737767907106134,-0.2477617033386359
2.3214948059231815,2.439564603668603,2.662857142857143,-0.11806979774542148,-0.34136233693396134,2.634695151715579,2.9673040465604092,-0.33260889484483025
2.3479776953530695,2.456401642333267,2.7914285714285714,-0.10842394698019753,-0.4434508760755018,2.5039832267753113,2.929425304443644,-0.42544207766833253
2.3241220712797133,2.5389366746069295,2.855714285714286,-0.21481460332721625,-0.5315922144345726,2.467766517070241,2.5978473129369046,-0.13008079586666366
2.349801659546671,2.512685890553646,2.697142857142857,-0.16288423100697536,-0.3473411975961862,2.6474812895272306,2.8416206703091045,-0.19413938078187387
2.4475543087656932,2.576787364944324,2.75,-0.1292330561786308,-0.30244569123430676,2.5082768145529544,2.8472604219553665,-0.3389836074024122
2.4572949602014362,2.5952302056390253,2.7642857142857142,-0.13793524543758906,-0.306990754084278,2.6283358404760655,3.0202325866031563,-0.3918967461270908
2.42273801242506,2.5574889545751818,2.8014285714285716,-0.13475094215012184,-0.3786905590035117,2.6591398332463925,2.82679444901836,-0.16765461577196739
2.3351675646987666,2.476645580166802,2.8857142857142857,-0.1414780154680355,-0.550546721015519,2.6613775549347385,2.9507385508395374,-0.2893609959047989
2.5548944330446375,2.774726319113897,2.9557142857142855,-0.2198318860692594,-0.40081985266964804,2.5661188780268622,2.9043746409191957,-0.3382557628923335
2.338660832619703,2.4337844535104916,2.7714285714285714,-0.09512362089078863,-0.43276773880886843,2.5806014402953092,2.7903738213242244,-0.20977238102891516
2.2884351128674574,2.459131839281157,2.7057142857142855,-0.17069672641369982,-0.41727917284682814,2.4445864501884342,2.822382648540862,-0.37779619835242784
2.290610133281967,2.4212635760098613,2.6614285714285715,-0.13065344272789448,-0.37081843814660465,2.5044678772260873,2.806663833753625,-0.30219595652753783
2.373708921297212,2.5010101460483267,2.7357142857142858,-0.12730122475111472,-0.36200536441707376,2.4778028669739305,2.7785865730744974,-0.3007837061005669
2.418661482783426,2.587808089002602,2.7985714285714285,-0.1691466062191762,-0.37990994578800263,2.3821669999413264,2.5194104810354307,-0.13724348109410434
2.5023345014297695,2.592716650623055,2.84,-0.09038214919328524,-0.3376654985702303,2.607545638161403,2.815731308389453,-0.20818567022805023
