season,week,team,opponent,matchup_key,game_key,home_away,day,win_probability,fair_moneyline,warps_wins,opponent_warps_wins,division_game,opponent_sos_rank,team_has_bye_before,opponent_has_bye_before,future_safe_spots,future_elite_spots,best_future_win_probability,future_value_cost,volatility_penalty,safety_score,survivor_score,risk_band,tier,reasons
2026,7,DAL,PHI,DAL@PHI,7:DAL@PHI,away,Mon,0.3431,+191,7.09,9.82,True,24,False,False,0,0,0.6006,4.63,6.5,34.31,23.18,avoid,avoid,WARPS win probability 34.3%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,7,GB,DET,GB@DET,7:GB@DET,away,Sun,0.383,+161,8.87,10.45,True,28,False,True,2,0,0.6356,6.95,8.5,38.3,22.85,avoid,avoid,WARPS win probability 38.3%; Road favorite requires extra caution; Division game raises upset volatility; Opponent off bye
2026,7,KC,SEA,KC@SEA,7:KC@SEA,away,Sun,0.364,+175,9.32,11.44,False,15,False,False,3,2,0.7106,14.84,3.5,36.4,18.06,avoid,avoid,WARPS win probability 36.4%; Road favorite requires extra caution; Save risk: 2 future elite spot(s)
2026,8,CIN,TEN,TEN@CIN,8:TEN@CIN,home,Sun,0.6238,-166,7.74,5.97,False,25,False,False,0,0,0.5956,0.0,0.0,62.38,62.38,usable,secondary,WARPS win probability 62.4%; Home-field survivor spot; Low future opportunity cost
2026,8,GB,CAR,CAR@GB,8:CAR@GB,home,Thu,0.6266,-168,8.87,7.02,False,10,False,False,1,0,0.6356,1.36,0.0,62.66,61.3,usable,secondary,WARPS win probability 62.7%; Home-field survivor spot
2026,8,PIT,CLE,CLE@PIT,8:CLE@PIT,home,Sun,0.636,-175,8.88,6.76,True,32,False,False,1,0,0.6269,1.2,3.0,63.6,59.4,usable,deep_pool,WARPS win probability 63.6%; Home-field survivor spot; Division game raises upset volatility
2026,8,LAR,LAC,LAC@LAR,8:LAC@LAR,home,Sun,0.6521,-187,11.04,8.45,False,9,False,True,3,0,0.6969,4.41,2.0,65.21,58.8,usable,deep_pool,WARPS win probability 65.2%; Home-field survivor spot; Opponent off bye
2026,8,DAL,ARI,ARI@DAL,8:ARI@DAL,home,Sun,0.5748,-135,7.09,6.68,False,3,False,False,0,0,0.6006,0.46,0.0,57.48,57.02,thin,deep_pool,WARPS win probability 57.5%; Home-field survivor spot; Low future opportunity cost
2026,8,SEA,CHI,CHI@SEA,8:CHI@SEA,home,Mon,0.666,-199,11.44,8.44,False,1,False,False,4,2,0.7219,10.81,0.0,66.6,55.79,strong,deep_pool,WARPS win probability 66.6%; Home-field survivor spot; Save risk: 2 future elite spot(s)
2026,8,NYJ,LV,LV@NYJ,8:LV@NYJ,home,Sun,0.5482,-121,4.93,5.24,False,6,False,False,0,0,0.4073,0.0,0.0,54.82,54.82,avoid,avoid,WARPS win probability 54.8%; Home-field survivor spot; Low future opportunity cost
2026,8,TB,ATL,ATL@TB,8:ATL@TB,home,Sun,0.5807,-138,8.56,7.99,True,27,False,False,0,0,0.6156,0.63,3.0,58.07,54.44,thin,deep_pool,WARPS win probability 58.1%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost
2026,8,JAX,IND,IND@JAX,8:IND@JAX,home,Sun,0.593,-146,10.47,9.56,True,29,True,False,2,1,0.714,7.08,2.0,59.3,50.22,thin,deep_pool,WARPS win probability 59.3%; Home-field survivor spot; Division game raises upset volatility; Save risk: 1 future elite spot(s); Team off bye
2026,8,BUF,BAL,BAL@BUF,8:BAL@BUF,home,Sun,0.585,-141,10.22,9.53,False,23,True,False,4,1,0.7376,10.05,-1.0,58.5,49.45,thin,deep_pool,WARPS win probability 58.5%; Home-field survivor spot; Save risk: 1 future elite spot(s); Team off bye
2026,8,DET,MIN,MIN@DET,8:MIN@DET,home,Sun,0.6114,-157,10.45,9.03,True,11,False,False,4,1,0.7134,9.14,3.0,61.14,49.0,usable,deep_pool,WARPS win probability 61.1%; Home-field survivor spot; Division game raises upset volatility; Save risk: 1 future elite spot(s)
2026,8,DEN,KC,KC@DEN,8:KC@DEN,home,Sun,0.5671,-131,9.52,9.32,True,5,False,False,2,1,0.7072,7.42,3.0,56.71,46.29,thin,deep_pool,WARPS win probability 56.7%; Home-field survivor spot; Division game raises upset volatility; Save risk: 1 future elite spot(s)
2026,8,NE,MIA,NE@MIA,8:NE@MIA,away,Sun,0.5627,-129,10.04,6.76,True,2,False,False,2,0,0.6752,4.43,6.5,56.27,45.34,avoid,deep_pool,WARPS win probability 56.3%; Road favorite requires extra caution; Division game raises upset volatility
2026,8,PHI,WAS,PHI@WAS,8:PHI@WAS,away,Sun,0.5564,-125,9.82,6.71,True,16,False,True,1,0,0.6419,2.74,8.5,55.64,44.4,avoid,avoid,WARPS win probability 55.6%; Road favorite requires extra caution; Division game raises upset volatility; Opponent off bye
2026,8,WAS,PHI,PHI@WAS,8:PHI@WAS,home,Sun,0.4436,+125,6.71,9.82,True,24,True,False,0,0,0.5456,1.84,2.0,44.36,40.52,avoid,avoid,WARPS win probability 44.4%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost; Team off bye
2026,8,LV,NYJ,LV@NYJ,8:LV@NYJ,away,Sun,0.4518,+121,5.24,4.93,False,12,False,False,0,0,0.5326,1.45,3.5,45.18,40.23,avoid,avoid,WARPS win probability 45.2%; Road favorite requires extra caution; Low future opportunity cost
2026,8,MIA,NE,NE@MIA,8:NE@MIA,home,Sun,0.4373,+129,6.76,10.04,True,7,False,False,1,0,0.6259,4.59,3.0,43.73,36.14,avoid,avoid,WARPS win probability 43.7%; Home-field survivor spot; Division game raises upset volatility
2026,8,ARI,DAL,ARI@DAL,8:ARI@DAL,away,Sun,0.4252,+135,6.68,7.09,False,20,False,False,1,0,0.623,4.76,3.5,42.52,34.26,avoid,avoid,WARPS win probability 42.5%; Road favorite requires extra caution
2026,8,ATL,TB,ATL@TB,8:ATL@TB,away,Sun,0.4193,+138,7.99,8.56,True,22,False,False,0,0,0.5774,2.85,6.5,41.93,32.58,avoid,avoid,WARPS win probability 41.9%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,8,TEN,CIN,TEN@CIN,8:TEN@CIN,away,Sun,0.3762,+166,5.97,7.74,False,30,False,False,0,0,0.5322,2.81,3.5,37.62,31.31,avoid,avoid,WARPS win probability 37.6%; Road favorite requires extra caution; Low future opportunity cost
2026,8,CAR,GB,CAR@GB,8:CAR@GB,away,Thu,0.3734,+168,7.02,8.87,False,4,False,False,0,0,0.5415,3.03,3.5,37.34,30.81,avoid,avoid,WARPS win probability 37.3%; Road favorite requires extra caution; Low future opportunity cost
2026,8,BAL,BUF,BAL@BUF,8:BAL@BUF,away,Sun,0.415,+141,9.53,10.22,False,8,False,True,1,0,0.6582,5.58,5.5,41.5,30.42,avoid,avoid,WARPS win probability 41.5%; Road favorite requires extra caution; Opponent off bye
2026,8,MIN,DET,MIN@DET,8:MIN@DET,away,Sun,0.3886,+157,9.03,10.45,True,28,False,False,2,0,0.6429,6.98,6.5,38.86,25.38,avoid,avoid,WARPS win probability 38.9%; Road favorite requires extra caution; Division game raises upset volatility
2026,8,CLE,PIT,CLE@PIT,8:CLE@PIT,away,Sun,0.364,+175,6.76,8.88,True,18,False,False,0,0,0.6149,4.52,6.5,36.4,25.38,avoid,avoid,WARPS win probability 36.4%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,8,CHI,SEA,CHI@SEA,8:CHI@SEA,away,Mon,0.334,+199,8.44,11.44,False,15,False,False,0,0,0.5938,4.68,3.5,33.4,25.22,avoid,avoid,WARPS win probability 33.4%; Road favorite requires extra caution; Low future opportunity cost
2026,8,LAC,LAR,LAC@LAR,8:LAC@LAR,away,Sun,0.3479,+187,8.45,11.04,False,14,True,False,1,0,0.6831,7.23,2.5,34.79,25.06,avoid,avoid,WARPS win probability 34.8%; Road favorite requires extra caution; Team off bye
2026,8,KC,DEN,KC@DEN,8:KC@DEN,away,Sun,0.4329,+131,9.32,9.52,True,13,False,False,3,2,0.7106,13.6,6.5,43.29,23.19,avoid,avoid,WARPS win probability 43.3%; Road favorite requires extra caution; Division game raises upset volatility; Save risk: 2 future elite spot(s)
2026,8,IND,JAX,IND@JAX,8:IND@JAX,away,Sun,0.407,+146,9.56,10.47,True,21,False,True,4,0,0.6593,9.34,8.5,40.7,22.86,avoid,avoid,WARPS win probability 40.7%; Road favorite requires extra caution; Division game raises upset volatility; Opponent off bye
2026,9,SF,LV,LV@SF,9:LV@SF,home,Sun,0.7109,-246,9.64,5.24,False,6,True,False,0,0,0.5821,0.0,-1.0,71.09,72.09,strong,primary,WARPS win probability 71.1%; Home-field survivor spot; Low future opportunity cost; Team off bye
2026,9,KC,NYJ,NYJ@KC,9:NYJ@KC,home,Sun,0.7106,-246,9.32,4.93,False,12,False,False,2,1,0.701,4.9,0.0,71.06,66.16,strong,primary,WARPS win probability 71.1%; Home-field survivor spot; Save risk: 1 future elite spot(s)
2026,9,SEA,ARI,ARI@SEA,9:ARI@SEA,home,Sun,0.7219,-260,11.44,6.68,True,3,False,False,3,1,0.7094,6.1,3.0,72.19,63.09,strong,secondary,WARPS win probability 72.2%; Home-field survivor spot; Division game raises upset volatility; Save risk: 1 future elite spot(s)
2026,9,IND,DAL,DAL@IND,9:DAL@IND,home,Sun,0.6481,-184,9.56,7.09,False,20,False,False,3,0,0.6593,3.8,0.0,64.81,61.01,usable,secondary,WARPS win probability 64.8%; Home-field survivor spot
2026,9,NO,CLE,CLE@NO,9:CLE@NO,home,Sun,0.5872,-142,7.51,6.76,False,32,True,False,0,0,0.5901,0.05,-1.0,58.72,59.67,thin,deep_pool,WARPS win probability 58.7%; Home-field survivor spot; Low future opportunity cost; Team off bye
2026,9,PHI,NYG,NYG@PHI,9:NYG@PHI,home,Sun,0.6419,-179,9.82,7.53,True,17,False,True,0,0,0.5941,0.0,5.0,64.19,59.19,usable,deep_pool,WARPS win probability 64.2%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost; Opponent off bye
2026,9,ATL,CIN,CIN@ATL,9:CIN@ATL,home,Sun,0.5689,-132,7.99,7.74,False,30,False,False,0,0,0.5774,0.15,0.0,56.89,56.74,thin,deep_pool,WARPS win probability 56.9%; Home-field survivor spot; Low future opportunity cost
2026,9,NE,GB,GB@NE,9:GB@NE,home,Sun,0.6024,-152,10.04,8.87,False,4,False,False,2,0,0.6752,3.71,0.0,60.24,56.53,usable,deep_pool,WARPS win probability 60.2%; Home-field survivor spot
2026,9,CHI,TB,TB@CHI,9:TB@CHI,home,Sun,0.5553,-125,8.44,8.56,False,22,False,False,0,0,0.5938,0.69,0.0,55.53,54.84,thin,avoid,WARPS win probability 55.5%; Home-field survivor spot; Low future opportunity cost
2026,9,LAR,WAS,LAR@WAS,9:LAR@WAS,away,Sun,0.601,-151,11.04,6.71,False,16,False,False,3,0,0.6969,5.33,3.5,60.1,51.27,usable,deep_pool,WARPS win probability 60.1%; Road favorite requires extra caution
2026,9,BAL,JAX,JAX@BAL,9:JAX@BAL,home,Thu,0.5247,-110,9.53,10.47,False,21,False,False,1,0,0.6582,3.6,0.0,52.47,48.87,avoid,avoid,WARPS win probability 52.5%; Home-field survivor spot
2026,9,MIN,BUF,BUF@MIN,9:BUF@MIN,home,Mon,0.5154,-106,9.03,10.22,False,8,False,False,2,0,0.6429,4.7,0.0,51.54,46.84,avoid,avoid,WARPS win probability 51.5%; Home-field survivor spot
2026,9,CAR,DEN,DEN@CAR,9:DEN@CAR,home,Sun,0.4663,+114,7.02,9.52,False,13,False,False,0,0,0.5415,1.35,0.0,46.63,45.28,avoid,avoid,WARPS win probability 46.6%; Home-field survivor spot; Low future opportunity cost
2026,9,DET,MIA,DET@MIA,9:DET@MIA,away,Sun,0.5777,-137,10.45,6.76,False,2,False,False,4,1,0.7134,9.74,3.5,57.77,44.53,avoid,deep_pool,WARPS win probability 57.8%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,9,HOU,LAC,HOU@LAC,9:HOU@LAC,away,Sun,0.5281,-112,10.8,8.45,False,9,True,False,1,1,0.724,7.23,2.5,52.81,43.08,avoid,avoid,WARPS win probability 52.8%; Road favorite requires extra caution; Save risk: 1 future elite spot(s); Team off bye
2026,9,DEN,CAR,DEN@CAR,9:DEN@CAR,away,Sun,0.5337,-114,9.52,7.02,False,10,False,False,2,1,0.7072,8.02,3.5,53.37,41.85,avoid,avoid,WARPS win probability 53.4%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,9,LAC,HOU,HOU@LAC,9:HOU@LAC,home,Sun,0.4719,+112,8.45,10.8,False,26,False,True,1,0,0.6831,5.0,2.0,47.19,40.19,avoid,avoid,WARPS win probability 47.2%; Home-field survivor spot; Opponent off bye
2026,9,TB,CHI,TB@CHI,9:TB@CHI,away,Sun,0.4447,+125,8.56,8.44,False,1,False,False,0,0,0.6156,3.08,3.5,44.47,37.89,avoid,avoid,WARPS win probability 44.5%; Road favorite requires extra caution; Low future opportunity cost
2026,9,MIA,DET,DET@MIA,9:DET@MIA,home,Sun,0.4223,+137,6.76,10.45,False,28,False,False,1,0,0.6259,4.86,0.0,42.23,37.37,avoid,avoid,WARPS win probability 42.2%; Home-field survivor spot
2026,9,WAS,LAR,LAR@WAS,9:LAR@WAS,home,Sun,0.399,+151,6.71,11.04,False,14,False,False,0,0,0.5456,2.64,0.0,39.9,37.26,avoid,avoid,WARPS win probability 39.9%; Home-field survivor spot; Low future opportunity cost
2026,9,CIN,ATL,CIN@ATL,9:CIN@ATL,away,Sun,0.4311,+132,7.74,7.99,False,27,False,False,0,0,0.5956,2.96,3.5,43.11,36.65,avoid,avoid,WARPS win probability 43.1%; Road favorite requires extra caution; Low future opportunity cost
2026,9,JAX,BAL,JAX@BAL,9:JAX@BAL,away,Thu,0.4753,+110,10.47,9.53,False,23,False,False,2,1,0.714,9.2,3.5,47.53,34.83,avoid,avoid,WARPS win probability 47.5%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,9,BUF,MIN,BUF@MIN,9:BUF@MIN,away,Mon,0.4846,+106,10.22,9.03,False,11,False,False,4,1,0.7376,11.85,3.5,48.46,33.11,avoid,avoid,WARPS win probability 48.5%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,9,CLE,NO,CLE@NO,9:CLE@NO,away,Sun,0.4128,+142,6.76,7.51,False,31,False,True,0,0,0.6149,3.64,5.5,41.28,32.14,avoid,avoid,WARPS win probability 41.3%; Road favorite requires extra caution; Low future opportunity cost; Opponent off bye
2026,9,GB,NE,GB@NE,9:GB@NE,away,Sun,0.3976,+152,8.87,10.04,False,7,False,False,1,0,0.6356,5.48,3.5,39.76,30.78,avoid,avoid,WARPS win probability 39.8%; Road favorite requires extra caution
2026,9,DAL,IND,DAL@IND,9:DAL@IND,away,Sun,0.3519,+184,7.09,9.56,False,29,False,False,0,0,0.6006,4.48,3.5,35.19,27.21,avoid,avoid,WARPS win probability 35.2%; Road favorite requires extra caution; Low future opportunity cost
2026,9,NYG,PHI,NYG@PHI,9:NYG@PHI,away,Sun,0.3581,+179,7.53,9.82,True,24,True,False,0,0,0.5898,4.17,5.5,35.81,26.14,avoid,avoid,WARPS win probability 35.8%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost; Team off bye
2026,9,NYJ,KC,NYJ@KC,9:NYJ@KC,away,Sun,0.2894,+246,4.93,9.32,False,5,False,False,0,0,0.4073,2.12,3.5,28.94,23.32,avoid,avoid,WARPS win probability 28.9%; Road favorite requires extra caution; Low future opportunity cost
2026,9,LV,SF,LV@SF,9:LV@SF,away,Sun,0.2891,+246,5.24,9.64,False,19,False,True,0,0,0.5326,4.38,5.5,28.91,19.03,avoid,avoid,WARPS win probability 28.9%; Road favorite requires extra caution; Low future opportunity cost; Opponent off bye
2026,9,ARI,SEA,ARI@SEA,9:ARI@SEA,away,Sun,0.2781,+260,6.68,11.44,True,15,False,False,1,0,0.623,7.41,6.5,27.81,13.9,avoid,avoid,WARPS win probability 27.8%; Road favorite requires extra caution; Division game raises upset volatility
2026,10,IND,MIA,MIA@IND,10:MIA@IND,home,Sun,0.6593,-193,9.56,6.76,False,2,False,False,2,0,0.6329,2.4,0.0,65.93,63.53,usable,secondary,WARPS win probability 65.9%; Home-field survivor spot
2026,10,BAL,LAC,LAC@BAL,10:LAC@BAL,home,Mon,0.5992,-149,9.53,8.45,False,9,False,False,1,0,0.6582,2.26,0.0,59.92,57.66,thin,deep_pool,WARPS win probability 59.9%; Home-field survivor spot
2026,10,SEA,LV,SEA@LV,10:SEA@LV,away,Sun,0.666,-199,11.44,5.24,False,6,False,False,2,1,0.7094,5.68,3.5,66.6,57.42,strong,deep_pool,WARPS win probability 66.6%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,10,NYG,WAS,WAS@NYG,10:WAS@NYG,home,Thu,0.5898,-144,7.53,6.71,True,16,False,False,0,0,0.588,0.0,3.0,58.98,55.98,thin,deep_pool,WARPS win probability 59.0%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost
2026,10,NO,CAR,CAR@NO,10:CAR@NO,home,Sun,0.5777,-137,7.51,7.02,True,10,False,False,0,0,0.5901,0.22,3.0,57.77,54.55,thin,deep_pool,WARPS win probability 57.8%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost
2026,10,ATL,KC,KC@ATL,10:KC@ATL,home,Sun,0.5101,-104,7.99,9.32,False,5,False,False,0,0,0.5774,1.21,0.0,51.01,49.8,avoid,avoid,WARPS win probability 51.0%; Home-field survivor spot; Low future opportunity cost
2026,10,GB,MIN,MIN@GB,10:MIN@GB,home,Sun,0.5538,-124,8.87,9.03,True,11,False,False,1,0,0.6356,2.67,3.0,55.38,49.71,thin,avoid,WARPS win probability 55.4%; Home-field survivor spot; Division game raises upset volatility
2026,10,HOU,CLE,HOU@CLE,10:HOU@CLE,away,Sun,0.5905,-144,10.8,6.76,False,32,False,False,1,1,0.724,6.1,3.5,59.05,49.45,avoid,deep_pool,WARPS win probability 59.1%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,10,SF,DAL,SF@DAL,10:SF@DAL,away,Sun,0.5356,-115,9.64,7.09,False,20,False,False,0,0,0.5821,0.84,3.5,53.56,49.22,avoid,avoid,WARPS win probability 53.6%; Road favorite requires extra caution; Low future opportunity cost
2026,10,BUF,NYJ,BUF@NYJ,10:BUF@NYJ,away,Sun,0.6349,-174,10.22,4.93,True,12,False,False,3,1,0.7376,7.95,6.5,63.49,49.04,usable,deep_pool,WARPS win probability 63.5%; Road favorite requires extra caution; Division game raises upset volatility; Save risk: 1 future elite spot(s)
2026,10,LAR,ARI,LAR@ARI,10:LAR@ARI,away,Sun,0.602,-151,11.04,6.68,True,3,False,False,3,0,0.6969,5.31,6.5,60.2,48.39,usable,deep_pool,WARPS win probability 60.2%; Road favorite requires extra caution; Division game raises upset volatility
2026,10,DET,NE,NE@DET,10:NE@DET,home,Sun,0.5748,-135,10.45,10.04,False,7,False,False,4,1,0.7134,9.79,0.0,57.48,47.69,thin,deep_pool,WARPS win probability 57.5%; Home-field survivor spot; Save risk: 1 future elite spot(s)
2026,10,JAX,TEN,JAX@TEN,10:JAX@TEN,away,Sun,0.6071,-154,10.47,5.97,True,25,False,True,2,1,0.714,6.82,8.5,60.71,45.39,usable,deep_pool,WARPS win probability 60.7%; Road favorite requires extra caution; Division game raises upset volatility; Save risk: 1 future elite spot(s); Opponent off bye
2026,10,CIN,PIT,PIT@CIN,10:PIT@CIN,home,Sun,0.5172,-107,7.74,8.88,True,18,False,True,0,0,0.5956,1.41,5.0,51.72,45.31,avoid,avoid,WARPS win probability 51.7%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost; Opponent off bye
2026,10,DAL,SF,SF@DAL,10:SF@DAL,home,Sun,0.4644,+115,7.09,9.64,False,19,False,False,0,0,0.6006,2.45,0.0,46.44,43.99,avoid,avoid,WARPS win probability 46.4%; Home-field survivor spot; Low future opportunity cost
2026,10,PIT,CIN,PIT@CIN,10:PIT@CIN,away,Sun,0.4828,+107,8.88,7.74,True,30,True,False,1,0,0.6269,3.79,5.5,48.28,38.99,avoid,avoid,WARPS win probability 48.3%; Road favorite requires extra caution; Division game raises upset volatility; Team off bye
2026,10,CLE,HOU,HOU@CLE,10:HOU@CLE,home,Sun,0.4095,+144,6.76,10.8,False,26,False,False,0,0,0.6149,3.7,0.0,40.95,37.25,avoid,avoid,WARPS win probability 40.9%; Home-field survivor spot; Low future opportunity cost
2026,10,KC,ATL,KC@ATL,10:KC@ATL,away,Sun,0.4899,+104,9.32,7.99,False,27,False,False,2,1,0.701,8.7,3.5,48.99,36.79,avoid,avoid,WARPS win probability 49.0%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,10,TEN,JAX,JAX@TEN,10:JAX@TEN,home,Sun,0.3929,+154,5.97,10.47,True,21,True,False,0,0,0.5322,2.51,2.0,39.29,34.78,avoid,avoid,WARPS win probability 39.3%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost; Team off bye
2026,10,CAR,NO,CAR@NO,10:CAR@NO,away,Sun,0.4223,+137,7.02,7.51,True,31,False,False,0,0,0.5415,2.15,6.5,42.23,33.58,avoid,avoid,WARPS win probability 42.2%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,10,NYJ,BUF,BUF@NYJ,10:BUF@NYJ,home,Sun,0.3651,+174,4.93,10.22,True,8,False,False,0,0,0.4073,0.76,3.0,36.51,32.75,avoid,avoid,WARPS win probability 36.5%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost
2026,10,MIN,GB,MIN@GB,10:MIN@GB,away,Sun,0.4462,+124,9.03,8.87,True,4,False,False,2,0,0.6429,5.94,6.5,44.62,32.18,avoid,avoid,WARPS win probability 44.6%; Road favorite requires extra caution; Division game raises upset volatility
2026,10,NE,DET,NE@DET,10:NE@DET,away,Sun,0.4252,+135,10.04,10.45,False,28,False,False,2,0,0.6752,6.9,3.5,42.52,32.12,avoid,avoid,WARPS win probability 42.5%; Road favorite requires extra caution
2026,10,WAS,NYG,WAS@NYG,10:WAS@NYG,away,Thu,0.4102,+144,6.71,7.53,True,17,False,False,0,0,0.5456,2.44,6.5,41.02,32.08,avoid,avoid,WARPS win probability 41.0%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,10,ARI,LAR,LAR@ARI,10:LAR@ARI,home,Sun,0.398,+151,6.68,11.04,True,14,False,False,1,0,0.623,5.25,3.0,39.8,31.55,avoid,avoid,WARPS win probability 39.8%; Home-field survivor spot; Division game raises upset volatility
2026,10,LAC,BAL,LAC@BAL,10:LAC@BAL,away,Mon,0.4008,+149,8.45,9.53,False,23,False,False,1,0,0.6831,6.28,3.5,40.08,30.3,avoid,avoid,WARPS win probability 40.1%; Road favorite requires extra caution
2026,10,LV,SEA,SEA@LV,10:SEA@LV,home,Sun,0.334,+199,5.24,11.44,False,15,False,False,0,0,0.5326,3.57,0.0,33.4,29.83,avoid,avoid,WARPS win probability 33.4%; Home-field survivor spot; Low future opportunity cost
2026,10,MIA,IND,MIA@IND,10:MIA@IND,away,Sun,0.3407,+193,6.76,9.56,False,29,False,False,1,0,0.6259,6.33,3.5,34.07,24.24,avoid,avoid,WARPS win probability 34.1%; Road favorite requires extra caution
2026,11,LAC,NYJ,NYJ@LAC,11:NYJ@LAC,home,Sun,0.6831,-216,8.45,4.93,False,12,False,False,0,0,0.5601,0.0,0.0,68.31,68.31,strong,primary,WARPS win probability 68.3%; Home-field survivor spot; Low future opportunity cost
2026,11,DEN,LV,LV@DEN,11:LV@DEN,home,Sun,0.7072,-242,9.52,5.24,True,6,True,False,1,0,0.6579,1.2,2.0,70.72,67.52,strong,primary,WARPS win probability 70.7%; Home-field survivor spot; Division game raises upset volatility; Team off bye
2026,11,KC,ARI,ARI@KC,11:ARI@KC,home,Sun,0.6538,-189,9.32,6.68,False,3,False,False,1,1,0.701,4.55,0.0,65.38,60.83,usable,secondary,WARPS win probability 65.4%; Home-field survivor spot; Save risk: 1 future elite spot(s)
2026,11,PHI,PIT,PIT@PHI,11:PIT@PHI,home,Sun,0.5941,-146,9.82,8.88,False,18,True,False,0,0,0.5693,0.0,-1.0,59.41,60.41,thin,deep_pool,WARPS win probability 59.4%; Home-field survivor spot; Low future opportunity cost; Team off bye
2026,11,CHI,NO,NO@CHI,11:NO@CHI,home,Sun,0.5938,-146,8.44,7.51,False,31,True,False,0,0,0.5438,0.0,-1.0,59.38,60.38,thin,deep_pool,WARPS win probability 59.4%; Home-field survivor spot; Low future opportunity cost; Team off bye
2026,11,DAL,TEN,TEN@DAL,11:TEN@DAL,home,Sun,0.6006,-150,7.09,5.97,False,25,False,False,0,0,0.5434,0.0,0.0,60.06,60.06,usable,secondary,WARPS win probability 60.1%; Home-field survivor spot; Low future opportunity cost
2026,11,BUF,MIA,MIA@BUF,11:MIA@BUF,home,Sun,0.6811,-214,10.22,6.76,True,2,False,False,2,1,0.7376,5.92,3.0,68.11,59.19,strong,deep_pool,WARPS win probability 68.1%; Home-field survivor spot; Division game raises upset volatility; Save risk: 1 future elite spot(s)
2026,11,SF,MIN,MIN@SF,11:MIN@SF,home,Sun,0.5821,-139,9.64,9.03,False,11,False,False,0,0,0.553,0.0,0.0,58.21,58.21,thin,deep_pool,WARPS win probability 58.2%; Home-field survivor spot; Low future opportunity cost
2026,11,DET,TB,TB@DET,11:TB@DET,home,Sun,0.628,-169,10.45,8.56,False,22,False,True,3,1,0.7134,7.64,2.0,62.8,53.16,usable,deep_pool,WARPS win probability 62.8%; Home-field survivor spot; Save risk: 1 future elite spot(s); Opponent off bye
2026,11,WAS,CIN,CIN@WAS,11:CIN@WAS,home,Mon,0.5214,-109,6.71,7.74,False,30,False,False,0,0,0.5456,0.44,0.0,52.14,51.7,avoid,avoid,WARPS win probability 52.1%; Home-field survivor spot; Low future opportunity cost
2026,11,HOU,IND,IND@HOU,11:IND@HOU,home,Thu,0.6049,-153,10.8,9.56,True,29,False,False,1,1,0.724,5.84,3.0,60.49,51.65,usable,deep_pool,WARPS win probability 60.5%; Home-field survivor spot; Division game raises upset volatility; Save risk: 1 future elite spot(s)
2026,11,BAL,CAR,BAL@CAR,11:BAL@CAR,away,Sun,0.5341,-115,9.53,7.02,False,10,False,False,1,0,0.6582,3.43,3.5,53.41,46.48,avoid,avoid,WARPS win probability 53.4%; Road favorite requires extra caution
2026,11,CAR,BAL,BAL@CAR,11:BAL@CAR,home,Sun,0.4659,+115,7.02,9.53,False,23,False,False,0,0,0.5415,1.36,0.0,46.59,45.23,avoid,avoid,WARPS win probability 46.6%; Home-field survivor spot; Low future opportunity cost
2026,11,JAX,NYG,JAX@NYG,11:JAX@NYG,away,Sun,0.5501,-122,10.47,7.53,False,17,False,False,2,1,0.714,7.85,3.5,55.01,43.66,avoid,avoid,WARPS win probability 55.0%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,11,NYG,JAX,JAX@NYG,11:JAX@NYG,home,Sun,0.4499,+122,7.53,10.47,False,21,False,False,0,0,0.588,2.49,0.0,44.99,42.5,avoid,avoid,WARPS win probability 45.0%; Home-field survivor spot; Low future opportunity cost
2026,11,CIN,WAS,CIN@WAS,11:CIN@WAS,away,Mon,0.4786,+109,7.74,6.71,False,16,False,False,0,0,0.5956,2.11,3.5,47.86,42.25,avoid,avoid,WARPS win probability 47.9%; Road favorite requires extra caution; Low future opportunity cost
2026,11,TEN,DAL,TEN@DAL,11:TEN@DAL,away,Sun,0.3994,+150,5.97,7.09,False,20,False,False,0,0,0.5322,2.39,3.5,39.94,34.05,avoid,avoid,WARPS win probability 39.9%; Road favorite requires extra caution; Low future opportunity cost
