game_id,season,game_type,week,gameday,away_team,home_team,away_score,home_score,spread_line,total_line,actual_total,div_game,referee,favorite_side,favorite_ats,favorite_cover_margin,ou_result
2008_04_DEN_KC,2008,REG,4,2008-09-28,DEN,KC,19.0,33.0,-9.0,47.0,52.0,1,Mike Carey,AF,loss,-23.0,over
2008_04_GB_TB,2008,REG,4,2008-09-28,GB,TB,21.0,30.0,2.0,43.0,51.0,0,Terry McAulay,HF,win,7.0,over
2008_04_HOU_JAX,2008,REG,4,2008-09-28,HOU,JAX,27.0,30.0,6.5,43.0,57.0,1,John Parry,HF,loss,-3.5,over
2008_04_MIN_TEN,2008,REG,4,2008-09-28,MIN,TEN,17.0,30.0,3.0,35.0,47.0,0,Peter Morelli,HF,win,10.0,over
2008_04_PHI_CHI,2008,REG,4,2008-09-28,PHI,CHI,20.0,24.0,-3.0,39.0,44.0,0,Walt Coleman,AF,loss,-7.0,over
2008_04_SD_OAK,2008,REG,4,2008-09-28,SD,OAK,28.0,18.0,-8.0,45.5,46.0,1,Alberto Riveron,AF,win,2.0,over
2008_04_SF_NO,2008,REG,4,2008-09-28,SF,NO,17.0,31.0,4.0,48.5,48.0,0,Jeff Triplette,HF,win,10.0,under
2008_04_WAS_DAL,2008,REG,4,2008-09-28,WAS,DAL,26.0,24.0,10.0,47.0,50.0,1,Walt Anderson,HF,loss,-12.0,over
2008_05_ATL_GB,2008,REG,5,2008-10-05,ATL,GB,27.0,24.0,5.0,42.0,51.0,0,Carl Cheffers,HF,loss,-8.0,over
2008_05_BUF_ARI,2008,REG,5,2008-10-05,BUF,ARI,17.0,41.0,1.0,44.5,58.0,0,Jerome Boger,HF,win,23.0,over
2008_05_CHI_DET,2008,REG,5,2008-10-05,CHI,DET,34.0,7.0,-3.5,45.5,41.0,1,Scott Green,AF,win,23.5,under
2008_05_CIN_DAL,2008,REG,5,2008-10-05,CIN,DAL,22.0,31.0,16.0,45.5,53.0,0,Bill Leavy,HF,loss,-7.0,over
2008_05_IND_HOU,2008,REG,5,2008-10-05,IND,HOU,31.0,27.0,-4.0,48.0,58.0,1,Tony Corrente,AF,push,0.0,over
2008_05_KC_CAR,2008,REG,5,2008-10-05,KC,CAR,0.0,34.0,10.0,38.0,34.0,0,Terry McAulay,HF,win,24.0,under
2008_05_MIN_NO,2008,REG,5,2008-10-06,MIN,NO,30.0,27.0,3.0,47.0,57.0,0,Ed Hochuli,HF,loss,-6.0,over
2008_05_NE_SF,2008,REG,5,2008-10-05,NE,SF,30.0,21.0,-3.0,41.0,51.0,0,Mike Carey,AF,win,6.0,over
2008_05_PIT_JAX,2008,REG,5,2008-10-05,PIT,JAX,26.0,21.0,5.5,37.5,47.0,0,Ron Winter,HF,loss,-10.5,over
2008_05_SD_MIA,2008,REG,5,2008-10-05,SD,MIA,10.0,17.0,-6.0,44.5,27.0,0,Walt Coleman,AF,loss,-13.0,under
2008_05_SEA_NYG,2008,REG,5,2008-10-05,SEA,NYG,6.0,44.0,6.5,43.5,50.0,0,Alberto Riveron,HF,win,31.5,over
2008_05_TB_DEN,2008,REG,5,2008-10-05,TB,DEN,13.0,16.0,3.5,47.0,29.0,0,Walt Anderson,HF,loss,-0.5,under
2008_05_TEN_BAL,2008,REG,5,2008-10-05,TEN,BAL,13.0,10.0,-1.0,33.5,23.0,0,Bill Carollo,AF,win,2.0,under
2008_05_WAS_PHI,2008,REG,5,2008-10-05,WAS,PHI,23.0,17.0,6.5,41.5,40.0,1,Gene Steratore,HF,loss,-12.5,under
2008_06_BAL_IND,2008,REG,6,2008-10-12,BAL,IND,3.0,31.0,4.0,39.0,34.0,0,Jerome Boger,HF,win,24.0,under
2008_06_CAR_TB,2008,REG,6,2008-10-12,CAR,TB,3.0,27.0,1.0,37.0,30.0,1,Carl Cheffers,HF,win,23.0,under
2008_06_CHI_ATL,2008,REG,6,2008-10-12,CHI,ATL,20.0,22.0,-3.0,43.0,42.0,0,Alberto Riveron,AF,loss,-5.0,under
2008_06_CIN_NYJ,2008,REG,6,2008-10-12,CIN,NYJ,14.0,26.0,9.5,43.5,40.0,0,Gene Steratore,HF,win,2.5,under
2008_06_DAL_ARI,2008,REG,6,2008-10-12,DAL,ARI,24.0,30.0,-4.5,53.0,54.0,0,Peter Morelli,AF,loss,-10.5,over
2008_06_DET_MIN,2008,REG,6,2008-10-12,DET,MIN,10.0,12.0,13.0,44.5,22.0,1,Tony Corrente,HF,loss,-11.0,under
2008_06_GB_SEA,2008,REG,6,2008-10-12,GB,SEA,27.0,17.0,1.0,44.0,44.0,0,Jeff Triplette,HF,loss,-11.0,push
2008_06_JAX_DEN,2008,REG,6,2008-10-12,JAX,DEN,24.0,17.0,3.5,48.5,41.0,0,Bill Carollo,HF,loss,-10.5,under
2008_06_MIA_HOU,2008,REG,6,2008-10-12,MIA,HOU,28.0,29.0,3.0,45.0,57.0,0,Ed Hochuli,HF,loss,-2.0,over
2008_06_NE_SD,2008,REG,6,2008-10-12,NE,SD,10.0,30.0,6.0,45.0,40.0,0,Bill Leavy,HF,win,14.0,under
2008_06_NYG_CLE,2008,REG,6,2008-10-13,NYG,CLE,14.0,35.0,-9.0,43.5,49.0,0,John Parry,AF,loss,-30.0,over
2008_06_OAK_NO,2008,REG,6,2008-10-12,OAK,NO,3.0,34.0,7.0,47.0,37.0,0,Terry McAulay,HF,win,24.0,under
2008_06_PHI_SF,2008,REG,6,2008-10-12,PHI,SF,40.0,26.0,-4.5,41.5,66.0,0,Ron Winter,AF,win,9.5,over
2008_06_STL_WAS,2008,REG,6,2008-10-12,STL,WAS,19.0,17.0,12.0,44.0,36.0,0,Walt Coleman,HF,loss,-14.0,under
2008_07_BAL_MIA,2008,REG,7,2008-10-19,BAL,MIA,27.0,13.0,3.0,35.5,40.0,0,Bill Leavy,HF,loss,-17.0,over
2008_07_CLE_WAS,2008,REG,7,2008-10-19,CLE,WAS,11.0,14.0,7.0,41.5,25.0,0,Terry McAulay,HF,loss,-4.0,under
2008_07_DAL_STL,2008,REG,7,2008-10-19,DAL,STL,14.0,34.0,-9.0,45.0,48.0,0,John Parry,AF,loss,-29.0,over
2008_07_DEN_NE,2008,REG,7,2008-10-20,DEN,NE,7.0,41.0,3.0,48.0,48.0,0,Alberto Riveron,HF,win,31.0,push
2008_07_DET_HOU,2008,REG,7,2008-10-19,DET,HOU,21.0,28.0,11.0,47.5,49.0,0,Bill Carollo,HF,loss,-4.0,over
2008_07_IND_GB,2008,REG,7,2008-10-19,IND,GB,14.0,34.0,-1.0,46.5,48.0,0,Ron Winter,AF,loss,-21.0,over
2008_07_MIN_CHI,2008,REG,7,2008-10-19,MIN,CHI,41.0,48.0,3.0,38.0,89.0,1,Carl Cheffers,HF,win,4.0,over
2008_07_NO_CAR,2008,REG,7,2008-10-19,NO,CAR,7.0,30.0,3.0,44.5,37.0,1,Peter Morelli,HF,win,20.0,under
2008_07_NYJ_OAK,2008,REG,7,2008-10-19,NYJ,OAK,13.0,16.0,-3.0,41.0,29.0,0,Jerome Boger,AF,loss,-6.0,under
2008_07_PIT_CIN,2008,REG,7,2008-10-19,PIT,CIN,38.0,10.0,-9.0,36.5,48.0,1,Ed Hochuli,AF,win,19.0,over
2008_07_SD_BUF,2008,REG,7,2008-10-19,SD,BUF,14.0,23.0,-1.0,44.5,37.0,0,Jeff Triplette,AF,loss,-10.0,under
2008_07_SEA_TB,2008,REG,7,2008-10-19,SEA,TB,10.0,20.0,10.5,39.5,30.0,0,Scott Green,HF,loss,-0.5,under
2008_07_SF_NYG,2008,REG,7,2008-10-19,SF,NYG,17.0,29.0,10.0,46.5,46.0,0,Walt Anderson,HF,win,2.0,under
2008_07_TEN_KC,2008,REG,7,2008-10-19,TEN,KC,34.0,10.0,-9.0,35.0,44.0,0,Gene Steratore,AF,win,15.0,over
2008_08_ARI_CAR,2008,REG,8,2008-10-26,ARI,CAR,23.0,27.0,5.0,43.0,50.0,0,Walt Coleman,HF,loss,-1.0,over
2008_08_ATL_PHI,2008,REG,8,2008-10-26,ATL,PHI,14.0,27.0,9.5,45.0,41.0,0,Jerome Boger,HF,win,3.5,under
2008_08_BUF_MIA,2008,REG,8,2008-10-26,BUF,MIA,16.0,25.0,1.0,41.5,41.0,1,Walt Anderson,HF,win,8.0,under
2008_08_CIN_HOU,2008,REG,8,2008-10-26,CIN,HOU,6.0,35.0,9.0,45.5,41.0,0,Ron Winter,HF,win,20.0,under
2008_08_CLE_JAX,2008,REG,8,2008-10-26,CLE,JAX,23.0,17.0,7.0,42.0,40.0,0,Alberto Riveron,HF,loss,-13.0,under
2008_08_IND_TEN,2008,REG,8,2008-10-27,IND,TEN,21.0,31.0,4.0,40.5,52.0,1,Mike Carey,HF,win,6.0,over
2008_08_KC_NYJ,2008,REG,8,2008-10-26,KC,NYJ,24.0,28.0,14.0,41.0,52.0,0,Peter Morelli,HF,loss,-10.0,over
2008_08_NYG_PIT,2008,REG,8,2008-10-26,NYG,PIT,21.0,14.0,3.0,41.0,35.0,0,Bill Carollo,HF,loss,-10.0,under
2008_08_OAK_BAL,2008,REG,8,2008-10-26,OAK,BAL,10.0,29.0,9.0,34.5,39.0,0,Jeff Triplette,HF,win,10.0,over
2008_08_SD_NO,2008,REG,8,2008-10-26,SD,NO,32.0,37.0,-3.0,45.5,69.0,0,Tony Corrente,AF,loss,-8.0,over
2008_08_SEA_SF,2008,REG,8,2008-10-26,SEA,SF,34.0,13.0,5.0,41.0,47.0,1,Terry McAulay,HF,loss,-26.0,over
2008_08_STL_NE,2008,REG,8,2008-10-26,STL,NE,16.0,23.0,9.0,41.0,39.0,0,Scott Green,HF,loss,-2.0,under
2008_08_TB_DAL,2008,REG,8,2008-10-26,TB,DAL,9.0,13.0,1.0,40.5,22.0,0,Gene Steratore,HF,win,3.0,under
2008_08_WAS_DET,2008,REG,8,2008-10-26,WAS,DET,25.0,17.0,-7.0,42.0,42.0,0,John Parry,AF,win,1.0,push
2008_09_ARI_STL,2008,REG,9,2008-11-02,ARI,STL,34.0,13.0,-3.0,49.5,47.0,1,Jeff Triplette,AF,win,18.0,under
2008_09_ATL_OAK,2008,REG,9,2008-11-02,ATL,OAK,24.0,0.0,-3.0,41.0,24.0,0,Walt Anderson,AF,win,21.0,under
2008_09_BAL_CLE,2008,REG,9,2008-11-02,BAL,CLE,37.0,27.0,1.0,36.5,64.0,1,Scott Green,HF,loss,-11.0,over
2008_09_DAL_NYG,2008,REG,9,2008-11-02,DAL,NYG,14.0,35.0,9.5,42.0,49.0,1,Jerome Boger,HF,win,11.5,over
2008_09_DET_CHI,2008,REG,9,2008-11-02,DET,CHI,23.0,27.0,12.5,43.5,50.0,1,Peter Morelli,HF,loss,-8.5,over
2008_09_GB_TEN,2008,REG,9,2008-11-02,GB,TEN,16.0,19.0,3.5,41.0,35.0,0,Bill Leavy,HF,loss,-0.5,under
2008_09_HOU_MIN,2008,REG,9,2008-11-02,HOU,MIN,21.0,28.0,6.5,46.5,49.0,0,Walt Coleman,HF,win,0.5,over
2008_09_JAX_CIN,2008,REG,9,2008-11-02,JAX,CIN,19.0,21.0,-7.0,40.0,40.0,0,Terry McAulay,AF,loss,-9.0,push
2008_09_MIA_DEN,2008,REG,9,2008-11-02,MIA,DEN,26.0,17.0,4.0,50.0,43.0,0,Tony Corrente,HF,loss,-13.0,under
2008_09_NE_IND,2008,REG,9,2008-11-02,NE,IND,15.0,18.0,6.5,44.0,33.0,0,Bill Carollo,HF,loss,-3.5,under
2008_09_NYJ_BUF,2008,REG,9,2008-11-02,NYJ,BUF,26.0,17.0,5.0,43.0,43.0,1,Ron Winter,HF,loss,-14.0,push
2008_09_PHI_SEA,2008,REG,9,2008-11-02,PHI,SEA,26.0,7.0,-7.0,43.5,33.0,0,Mike Carey,AF,win,12.0,under
2008_09_PIT_WAS,2008,REG,9,2008-11-03,PIT,WAS,23.0,6.0,1.0,37.5,29.0,0,Carl Cheffers,HF,loss,-18.0,under
2008_09_TB_KC,2008,REG,9,2008-11-02,TB,KC,30.0,27.0,-9.5,36.5,57.0,0,Ed Hochuli,AF,loss,-6.5,over
2008_10_BAL_HOU,2008,REG,10,2008-11-09,BAL,HOU,41.0,13.0,2.5,43.5,54.0,0,Jerome Boger,HF,loss,-30.5,over
2008_10_BUF_NE,2008,REG,10,2008-11-09,BUF,NE,10.0,20.0,3.5,41.0,30.0,1,Walt Coleman,HF,win,6.5,under
2008_10_CAR_OAK,2008,REG,10,2008-11-09,CAR,OAK,17.0,6.0,-10.0,37.5,23.0,0,Mike Carey,AF,win,1.0,under
2008_10_DEN_CLE,2008,REG,10,2008-11-06,DEN,CLE,34.0,30.0,3.0,47.0,64.0,0,Bill Leavy,HF,loss,-7.0,over
2008_10_GB_MIN,2008,REG,10,2008-11-09,GB,MIN,27.0,28.0,2.5,44.0,55.0,1,Alberto Riveron,HF,loss,-1.5,over
2008_10_IND_PIT,2008,REG,10,2008-11-09,IND,PIT,24.0,20.0,3.5,38.5,44.0,0,John Parry,HF,loss,-7.5,over
2008_10_JAX_DET,2008,REG,10,2008-11-09,JAX,DET,38.0,14.0,-5.5,43.0,52.0,0,Carl Cheffers,AF,win,18.5,over
2008_10_KC_SD,2008,REG,10,2008-11-09,KC,SD,19.0,20.0,14.5,47.0,39.0,1,Ron Winter,HF,loss,-13.5,under
2008_10_NO_ATL,2008,REG,10,2008-11-09,NO,ATL,20.0,34.0,1.0,51.0,54.0,1,Gene Steratore,HF,win,13.0,over
2008_10_NYG_PHI,2008,REG,10,2008-11-09,NYG,PHI,36.0,31.0,3.0,42.5,67.0,1,Terry McAulay,HF,loss,-8.0,over
2008_10_SEA_MIA,2008,REG,10,2008-11-09,SEA,MIA,19.0,21.0,9.0,41.5,40.0,0,Peter Morelli,HF,loss,-7.0,under
2008_10_SF_ARI,2008,REG,10,2008-11-10,SF,ARI,24.0,29.0,9.5,47.5,53.0,1,Tony Corrente,HF,loss,-4.5,over
2008_10_STL_NYJ,2008,REG,10,2008-11-09,STL,NYJ,3.0,47.0,9.5,43.5,50.0,0,Bill Carollo,HF,win,34.5,over
2008_10_TEN_CHI,2008,REG,10,2008-11-09,TEN,CHI,21.0,14.0,-1.0,37.0,35.0,0,Ed Hochuli,AF,win,6.0,under
2008_11_ARI_SEA,2008,REG,11,2008-11-16,ARI,SEA,26.0,20.0,-3.0,47.5,46.0,1,Bill Carollo,AF,win,3.0,under
2008_11_BAL_NYG,2008,REG,11,2008-11-16,BAL,NYG,10.0,30.0,7.0,39.0,40.0,0,Ron Winter,HF,win,13.0,over
2008_11_CHI_GB,2008,REG,11,2008-11-16,CHI,GB,3.0,37.0,3.5,43.0,40.0,1,Walt Anderson,HF,win,30.5,under
2008_11_CLE_BUF,2008,REG,11,2008-11-17,CLE,BUF,29.0,27.0,4.5,40.5,56.0,0,Jerome Boger,HF,loss,-6.5,over
2008_11_DAL_WAS,2008,REG,11,2008-11-16,DAL,WAS,14.0,10.0,-1.0,42.5,24.0,1,Jeff Triplette,AF,win,3.0,under
2008_11_DEN_ATL,2008,REG,11,2008-11-16,DEN,ATL,24.0,20.0,6.5,51.5,44.0,0,Peter Morelli,HF,loss,-10.5,under
2008_11_DET_CAR,2008,REG,11,2008-11-16,DET,CAR,22.0,31.0,14.0,40.5,53.0,0,Bill Leavy,HF,loss,-5.0,over
2008_11_HOU_IND,2008,REG,11,2008-11-16,HOU,IND,27.0,33.0,9.0,50.5,60.0,1,Carl Cheffers,HF,loss,-3.0,over
2008_11_MIN_TB,2008,REG,11,2008-11-16,MIN,TB,13.0,19.0,4.5,39.5,32.0,0,Mike Carey,HF,win,1.5,under
2008_11_NO_KC,2008,REG,11,2008-11-16,NO,KC,30.0,20.0,-6.0,51.0,50.0,0,John Parry,AF,win,4.0,under
2008_11_NYJ_NE,2008,REG,11,2008-11-13,NYJ,NE,34.0,31.0,3.0,40.5,65.0,1,Gene Steratore,HF,loss,-6.0,over
2008_11_OAK_MIA,2008,REG,11,2008-11-16,OAK,MIA,15.0,17.0,10.0,38.0,32.0,0,Ed Hochuli,HF,loss,-8.0,under
2008_11_PHI_CIN,2008,REG,11,2008-11-16,PHI,CIN,13.0,13.0,-9.5,41.0,26.0,0,Tony Corrente,AF,loss,-9.5,under
2008_11_SD_PIT,2008,REG,11,2008-11-16,SD,PIT,10.0,11.0,4.5,40.5,21.0,0,Scott Green,HF,loss,-3.5,under
2008_11_STL_SF,2008,REG,11,2008-11-16,STL,SF,16.0,35.0,7.0,43.5,51.0,1,Alberto Riveron,HF,win,12.0,over
2008_11_TEN_JAX,2008,REG,11,2008-11-16,TEN,JAX,24.0,14.0,-1.0,39.5,38.0,1,Walt Coleman,AF,win,9.0,under
2008_12_BUF_KC,2008,REG,12,2008-11-23,BUF,KC,54.0,31.0,-3.0,43.0,85.0,0,Bill Leavy,AF,win,20.0,over
2008_12_CAR_ATL,2008,REG,12,2008-11-23,CAR,ATL,28.0,45.0,1.0,41.0,73.0,1,Tony Corrente,HF,win,16.0,over
2008_12_CHI_STL,2008,REG,12,2008-11-23,CHI,STL,27.0,3.0,-7.0,44.5,30.0,0,Terry McAulay,AF,win,17.0,under
2008_12_CIN_PIT,2008,REG,12,2008-11-20,CIN,PIT,10.0,27.0,11.5,34.5,37.0,1,Ron Winter,HF,win,5.5,over
2008_12_GB_NO,2008,REG,12,2008-11-24,GB,NO,29.0,51.0,1.0,51.5,80.0,0,Walt Coleman,HF,win,21.0,over
2008_12_HOU_CLE,2008,REG,12,2008-11-23,HOU,CLE,16.0,6.0,3.0,49.5,22.0,0,Ed Hochuli,HF,loss,-13.0,under
2008_12_IND_SD,2008,REG,12,2008-11-23,IND,SD,23.0,20.0,3.0,48.5,43.0,0,Gene Steratore,HF,loss,-6.0,under
2008_12_MIN_JAX,2008,REG,12,2008-11-23,MIN,JAX,30.0,12.0,1.0,41.5,42.0,0,John Parry,HF,loss,-19.0,over
2008_12_NE_MIA,2008,REG,12,2008-11-23,NE,MIA,48.0,28.0,-1.0,42.5,76.0,1,Alberto Riveron,AF,win,19.0,over
2008_12_NYG_ARI,2008,REG,12,2008-11-23,NYG,ARI,37.0,29.0,-3.0,48.0,66.0,0,Peter Morelli,AF,win,5.0,over
2008_12_NYJ_TEN,2008,REG,12,2008-11-23,NYJ,TEN,34.0,13.0,5.5,41.0,47.0,0,Carl Cheffers,HF,loss,-26.5,over
2008_12_OAK_DEN,2008,REG,12,2008-11-23,OAK,DEN,31.0,10.0,9.0,43.5,41.0,1,Jeff Triplette,HF,loss,-30.0,under
2008_12_PHI_BAL,2008,REG,12,2008-11-23,PHI,BAL,7.0,36.0,1.0,39.5,43.0,0,Walt Anderson,HF,win,28.0,over
2008_12_SF_DAL,2008,REG,12,2008-11-23,SF,DAL,22.0,35.0,9.5,45.5,57.0,0,Mike Carey,HF,win,3.5,over
2008_12_TB_DET,2008,REG,12,2008-11-23,TB,DET,38.0,20.0,-9.0,42.0,58.0,0,Bill Carollo,AF,win,9.0,over
2008_12_WAS_SEA,2008,REG,12,2008-11-23,WAS,SEA,20.0,17.0,-3.0,40.0,37.0,0,Scott Green,AF,push,0.0,under
2008_13_ARI_PHI,2008,REG,13,2008-11-27,ARI,PHI,20.0,48.0,3.0,48.5,68.0,0,Alberto Riveron,HF,win,25.0,over
2008_13_ATL_SD,2008,REG,13,2008-11-30,ATL,SD,22.0,16.0,6.5,48.0,38.0,0,Mike Carey,HF,loss,-12.5,under
2008_13_BAL_CIN,2008,REG,13,2008-11-30,BAL,CIN,34.0,3.0,-7.0,35.5,37.0,1,Carl Cheffers,AF,win,24.0,over
2008_13_CAR_GB,2008,REG,13,2008-11-30,CAR,GB,35.0,31.0,3.0,41.0,66.0,0,Gene Steratore,HF,loss,-7.0,over
2008_13_CHI_MIN,2008,REG,13,2008-11-30,CHI,MIN,14.0,34.0,5.0,41.5,48.0,1,Bill Leavy,HF,win,15.0,over
2008_13_DEN_NYJ,2008,REG,13,2008-11-30,DEN,NYJ,34.0,17.0,7.5,48.0,51.0,0,Walt Coleman,HF,loss,-24.5,over
2008_13_IND_CLE,2008,REG,13,2008-11-30,IND,CLE,10.0,6.0,-4.0,44.0,16.0,0,Terry McAulay,AF,push,0.0,under
2008_13_JAX_HOU,2008,REG,13,2008-12-01,JAX,HOU,17.0,30.0,3.0,48.5,47.0,1,Scott Green,HF,win,10.0,under
2008_13_KC_OAK,2008,REG,13,2008-11-30,KC,OAK,20.0,13.0,3.0,41.0,33.0,1,Peter Morelli,HF,loss,-10.0,under
2008_13_MIA_STL,2008,REG,13,2008-11-30,MIA,STL,16.0,12.0,-7.0,44.5,28.0,0,Ron Winter,AF,loss,-3.0,under
2008_13_NO_TB,2008,REG,13,2008-11-30,NO,TB,20.0,23.0,3.5,44.0,43.0,1,Jerome Boger,HF,loss,-0.5,under
2008_13_NYG_WAS,2008,REG,13,2008-11-30,NYG,WAS,23.0,7.0,-3.5,41.0,30.0,1,Tony Corrente,AF,win,12.5,under
2008_13_PIT_NE,2008,REG,13,2008-11-30,PIT,NE,33.0,10.0,1.0,39.0,43.0,0,Ed Hochuli,HF,loss,-24.0,over
2008_13_SEA_DAL,2008,REG,13,2008-11-27,SEA,DAL,9.0,34.0,11.5,46.0,43.0,0,John Parry,HF,win,13.5,under
2008_13_SF_BUF,2008,REG,13,2008-11-30,SF,BUF,10.0,3.0,6.5,43.0,13.0,0,Bill Carollo,HF,loss,-13.5,under
2008_13_TEN_DET,2008,REG,13,2008-11-27,TEN,DET,47.0,10.0,-11.0,43.5,57.0,0,Jeff Triplette,AF,win,26.0,over
2008_14_ATL_NO,2008,REG,14,2008-12-07,ATL,NO,25.0,29.0,3.0,51.5,54.0,1,Bill Leavy,HF,win,1.0,over
2008_14_CIN_IND,2008,REG,14,2008-12-07,CIN,IND,3.0,35.0,13.5,41.5,38.0,0,Jeff Triplette,HF,win,18.5,under
2008_14_CLE_TEN,2008,REG,14,2008-12-07,CLE,TEN,9.0,28.0,14.0,36.5,37.0,0,Ron Winter,HF,win,5.0,over
2008_14_DAL_PIT,2008,REG,14,2008-12-07,DAL,PIT,13.0,20.0,4.0,38.0,33.0,0,Alberto Riveron,HF,win,3.0,under
2008_14_HOU_GB,2008,REG,14,2008-12-07,HOU,GB,24.0,21.0,7.0,47.5,45.0,0,Peter Morelli,HF,loss,-10.0,under
2008_14_JAX_CHI,2008,REG,14,2008-12-07,JAX,CHI,10.0,23.0,6.5,40.5,33.0,0,Bill Carollo,HF,win,6.5,under
2008_14_KC_DEN,2008,REG,14,2008-12-07,KC,DEN,17.0,24.0,9.0,48.5,41.0,1,Scott Green,HF,loss,-2.0,under
2008_14_MIA_BUF,2008,REG,14,2008-12-07,MIA,BUF,16.0,3.0,1.0,43.0,19.0,1,John Parry,HF,loss,-14.0,under
2008_14_MIN_DET,2008,REG,14,2008-12-07,MIN,DET,20.0,16.0,-10.5,45.0,36.0,1,Jerome Boger,AF,loss,-6.5,under
2008_14_NE_SEA,2008,REG,14,2008-12-07,NE,SEA,24.0,21.0,-7.5,43.0,45.0,0,Carl Cheffers,AF,loss,-4.5,over
2008_14_NYJ_SF,2008,REG,14,2008-12-07,NYJ,SF,14.0,24.0,-4.0,45.0,38.0,0,Ed Hochuli,AF,loss,-14.0,under
2008_14_OAK_SD,2008,REG,14,2008-12-04,OAK,SD,7.0,34.0,9.5,41.0,41.0,1,Tony Corrente,HF,win,17.5,push
2008_14_PHI_NYG,2008,REG,14,2008-12-07,PHI,NYG,20.0,14.0,6.5,40.5,34.0,1,Gene Steratore,HF,loss,-12.5,under
2008_14_STL_ARI,2008,REG,14,2008-12-07,STL,ARI,10.0,34.0,14.0,48.5,44.0,1,Walt Coleman,HF,win,10.0,under
2008_14_TB_CAR,2008,REG,14,2008-12-08,TB,CAR,23.0,38.0,3.0,38.5,61.0,1,Walt Anderson,HF,win,12.0,over
2008_14_WAS_BAL,2008,REG,14,2008-12-07,WAS,BAL,10.0,24.0,6.0,34.5,34.0,0,Terry McAulay,HF,win,8.0,under
2008_15_BUF_NYJ,2008,REG,15,2008-12-14,BUF,NYJ,27.0,31.0,9.0,41.0,58.0,1,Jeff Triplette,HF,loss,-5.0,over
2008_15_CLE_PHI,2008,REG,15,2008-12-15,CLE,PHI,10.0,30.0,15.5,40.0,40.0,0,Bill Carollo,HF,win,4.5,push
2008_15_DEN_CAR,2008,REG,15,2008-12-14,DEN,CAR,10.0,30.0,7.0,47.5,40.0,0,Alberto Riveron,HF,win,13.0,under
2008_15_DET_IND,2008,REG,15,2008-12-14,DET,IND,21.0,31.0,16.5,44.5,52.0,0,Peter Morelli,HF,loss,-6.5,over
2008_15_GB_JAX,2008,REG,15,2008-12-14,GB,JAX,16.0,20.0,-2.5,45.5,36.0,0,Jerome Boger,AF,loss,-6.5,under
2008_15_MIN_ARI,2008,REG,15,2008-12-14,MIN,ARI,35.0,14.0,4.0,46.5,49.0,0,Ron Winter,HF,loss,-25.0,over
2008_15_NE_OAK,2008,REG,15,2008-12-14,NE,OAK,49.0,26.0,-6.5,38.5,75.0,0,John Parry,AF,win,16.5,over
2008_15_NO_CHI,2008,REG,15,2008-12-11,NO,CHI,24.0,27.0,3.0,45.5,51.0,0,Mike Carey,HF,push,0.0,over
2008_15_NYG_DAL,2008,REG,15,2008-12-14,NYG,DAL,8.0,20.0,3.0,46.5,28.0,1,Walt Anderson,HF,win,9.0,under
2008_15_PIT_BAL,2008,REG,15,2008-12-14,PIT,BAL,13.0,9.0,3.0,34.0,22.0,1,Walt Coleman,HF,loss,-7.0,under
2008_15_SD_KC,2008,REG,15,2008-12-14,SD,KC,22.0,21.0,-6.0,41.0,43.0,1,Carl Cheffers,AF,loss,-5.0,over
2008_15_SEA_STL,2008,REG,15,2008-12-14,SEA,STL,23.0,20.0,-1.0,43.0,43.0,1,Ed Hochuli,AF,win,2.0,push
2008_15_SF_MIA,2008,REG,15,2008-12-14,SF,MIA,9.0,14.0,5.5,41.0,23.0,0,Scott Green,HF,loss,-0.5,under
2008_15_TB_ATL,2008,REG,15,2008-12-14,TB,ATL,10.0,13.0,5.5,43.5,23.0,1,Terry McAulay,HF,loss,-2.5,under
2008_15_TEN_HOU,2008,REG,15,2008-12-14,TEN,HOU,12.0,13.0,-3.0,45.0,25.0,1,Gene Steratore,AF,loss,-4.0,under
2008_15_WAS_CIN,2008,REG,15,2008-12-14,WAS,CIN,13.0,20.0,-6.5,36.5,33.0,0,Bill Leavy,AF,loss,-13.5,under
2008_16_ARI_NE,2008,REG,16,2008-12-21,ARI,NE,7.0,47.0,9.0,41.0,54.0,0,Bill Leavy,HF,win,31.0,over
2008_16_ATL_MIN,2008,REG,16,2008-12-21,ATL,MIN,24.0,17.0,3.0,43.0,41.0,0,Scott Green,HF,loss,-10.0,under
2008_16_BAL_DAL,2008,REG,16,2008-12-20,BAL,DAL,33.0,24.0,5.0,39.5,57.0,0,Ed Hochuli,HF,loss,-14.0,over
2008_16_BUF_DEN,2008,REG,16,2008-12-21,BUF,DEN,30.0,23.0,6.5,46.0,53.0,0,Terry McAulay,HF,loss,-13.5,over
2008_16_CAR_NYG,2008,REG,16,2008-12-21,CAR,NYG,28.0,34.0,4.0,38.0,62.0,0,Walt Coleman,HF,win,2.0,over
2008_16_CIN_CLE,2008,REG,16,2008-12-21,CIN,CLE,14.0,0.0,1.0,31.0,14.0,1,Mike Carey,HF,loss,-15.0,under
2008_16_GB_CHI,2008,REG,16,2008-12-22,GB,CHI,17.0,20.0,4.0,40.0,37.0,1,Ron Winter,HF,loss,-1.0,under
2008_16_HOU_OAK,2008,REG,16,2008-12-21,HOU,OAK,16.0,27.0,-7.0,43.0,43.0,0,Bill Carollo,AF,loss,-18.0,push
